huc_12,subwatershed_description,rps_slope_mean,rps_elevation_mean,acres,sq_mile,states,huc_2,huc_4,huc_6,huc_8,huc_10,region_description,subregion_description,basin_description,subbasin_description,watershed_description
020700041004,little_antietam_creek,5.87,961.46,15799.25,24.68,"md,pa",02,0207,020700,02070004,0207000410,mid-atlantic,potomac,potomac,conococheague-opequon,antietam_creek
020700041005,west_branch_marsh_run-marsh_run,2.38,668.12,20313.91,31.74,"md,pa",02,0207,020700,02070004,0207000410,mid-atlantic,potomac,potomac,conococheague-opequon,antietam_creek
020700041006,middle_antietam_creek,2.76,591.77,11723.16,18.31,"md,pa",02,0207,020700,02070004,0207000410,mid-atlantic,potomac,potomac,conococheague-opequon,antietam_creek
020700041007,beaver_creek,6.19,805.25,21507.12,33.6,md,02,0207,020700,02070004,0207000410,mid-atlantic,potomac,potomac,conococheague-opequon,antietam_creek
020700041008,dog_creek-little_antietam_creek,5.44,659.62,20442.01,31.94,md,02,0207,020700,02070004,0207000410,mid-atlantic,potomac,potomac,conococheague-opequon,antietam_creek
020700041009,sharmans_branch-antietam_creek,3.77,527.3,36639.24,57.24,md,02,0207,020700,02070004,0207000410,mid-atlantic,potomac,potomac,conococheague-opequon,antietam_creek
020700041101,harlan_run,4.19,535.17,10849.1,16.95,wv,02,0207,020700,02070004,0207000411,mid-atlantic,potomac,potomac,conococheague-opequon,rocky_marsh_run-potomac_river
020700041102,little_conococheague_creek,7.07,739,11571.75,18.08,"md,pa",02,0207,020700,02070004,0207000411,mid-atlantic,potomac,potomac,conococheague-opequon,rocky_marsh_run-potomac_river
020700041103,camp_spring_run-potomac_river,4.17,461.09,30883.38,48.25,"md,wv",02,0207,020700,02070004,0207000411,mid-atlantic,potomac,potomac,conococheague-opequon,rocky_marsh_run-potomac_river
020700041104,saint_james_run-marsh_run,2.05,493.28,13460.78,21.03,md,02,0207,020700,02070004,0207000411,mid-atlantic,potomac,potomac,conococheague-opequon,rocky_marsh_run-potomac_river
020700041105,rockymarsh_run,2.53,490.78,10533.73,16.45,wv,02,0207,020700,02070004,0207000411,mid-atlantic,potomac,potomac,conococheague-opequon,rocky_marsh_run-potomac_river
020700041106,rattlesnake_run-potomac_river,3.39,434.13,35974.94,56.21,"md,wv",02,0207,020700,02070004,0207000411,mid-atlantic,potomac,potomac,conococheague-opequon,rocky_marsh_run-potomac_river
020700041107,elks_run,2.86,494.86,11991.75,18.73,wv,02,0207,020700,02070004,0207000411,mid-atlantic,potomac,potomac,conococheague-opequon,rocky_marsh_run-potomac_river
020700041108,harpers_ferry-potomac_river,7.39,541.96,13148.41,20.54,"md,wv",02,0207,020700,02070004,0207000411,mid-atlantic,potomac,potomac,conococheague-opequon,rocky_marsh_run-potomac_river
020700050101,edison_creek-middle_river,6.96,1841.54,39867.3,62.29,va,02,0207,020700,02070005,0207000501,mid-atlantic,potomac,potomac,south_fork_shenandoah,upper_middle_river
020700050102,buffalo_branch-middle_river,12.37,2136.5,19118.08,29.87,va,02,0207,020700,02070005,0207000501,mid-atlantic,potomac,potomac,south_fork_shenandoah,upper_middle_river
020700050103,jennings_branch,12.66,2022.38,22843.38,35.69,va,02,0207,020700,02070005,0207000501,mid-atlantic,potomac,potomac,south_fork_shenandoah,upper_middle_river
020700050104,bell_creek-middle_river,6.39,1547.38,10084.95,15.75,va,02,0207,020700,02070005,0207000501,mid-atlantic,potomac,potomac,south_fork_shenandoah,upper_middle_river
020700050105,moffett_creek,8.27,1660.34,17255.87,26.96,va,02,0207,020700,02070005,0207000501,mid-atlantic,potomac,potomac,south_fork_shenandoah,upper_middle_river
020700050201,folly_mills_creek-christians_creek,6.42,1683.41,29187.02,45.6,va,02,0207,020700,02070005,0207000502,mid-atlantic,potomac,potomac,south_fork_shenandoah,christians_creek
020700050202,meadow_run,5.39,1368.46,12259.45,19.15,va,02,0207,020700,02070005,0207000502,mid-atlantic,potomac,potomac,south_fork_shenandoah,christians_creek
020700050203,barterbrook_branch-christians_creek,4.01,1307.43,27443.01,42.87,va,02,0207,020700,02070005,0207000502,mid-atlantic,potomac,potomac,south_fork_shenandoah,christians_creek
020700050301,lewis_creek,6,1511.43,17884.34,27.94,va,02,0207,020700,02070005,0207000503,mid-atlantic,potomac,potomac,south_fork_shenandoah,lower_middle_river
020700050302,falling_spring_run-middle_river,6.04,1392.85,21091.49,32.95,va,02,0207,020700,02070005,0207000503,mid-atlantic,potomac,potomac,south_fork_shenandoah,lower_middle_river
020700050303,broad_run-middle_river,4.1,1210.47,22826.97,35.66,va,02,0207,020700,02070005,0207000503,mid-atlantic,potomac,potomac,south_fork_shenandoah,lower_middle_river
020700050401,skidmore_fork-north_river,17.1,2727.54,25408.59,39.7,va,02,0207,020700,02070005,0207000504,mid-atlantic,potomac,potomac,south_fork_shenandoah,upper_north_river
020700050402,little_river,19.66,2705.21,16276.31,25.43,va,02,0207,020700,02070005,0207000504,mid-atlantic,potomac,potomac,south_fork_shenandoah,upper_north_river
020700050403,briery_branch,14.84,2303.65,31710.67,49.54,va,02,0207,020700,02070005,0207000504,mid-atlantic,potomac,potomac,south_fork_shenandoah,upper_north_river
020700050404,mossy_creek,5.72,1422.8,10100.94,15.78,va,02,0207,020700,02070005,0207000504,mid-atlantic,potomac,potomac,south_fork_shenandoah,upper_north_river
020700050405,thorny_branch-north_river,6.39,1514,28460.91,44.47,va,02,0207,020700,02070005,0207000504,mid-atlantic,potomac,potomac,south_fork_shenandoah,upper_north_river
020700050501,skidmore_fork-dry_river,18.85,3080.33,24944.44,38.97,va,02,0207,020700,02070005,0207000505,mid-atlantic,potomac,potomac,south_fork_shenandoah,dry_river
020700050502,black_run-dry_river,19.87,2645.44,21887.8,34.19,va,02,0207,020700,02070005,0207000505,mid-atlantic,potomac,potomac,south_fork_shenandoah,dry_river
020700050503,muddy_creek,7.19,1613.81,20162.28,31.5,va,02,0207,020700,02070005,0207000505,mid-atlantic,potomac,potomac,south_fork_shenandoah,dry_river
020700050504,honey_run-dry_river,4.57,1471.18,10036.58,15.68,va,02,0207,020700,02070005,0207000505,mid-atlantic,potomac,potomac,south_fork_shenandoah,dry_river
020700050601,long_glade_creek,4.96,1402.53,11865.29,18.53,va,02,0207,020700,02070005,0207000506,mid-atlantic,potomac,potomac,south_fork_shenandoah,lower_north_river
020700050602,blacks_run,3.74,1354.58,12456.28,19.46,va,02,0207,020700,02070005,0207000506,mid-atlantic,potomac,potomac,south_fork_shenandoah,lower_north_river
020700050603,cooks_creek,3.99,1330.06,15820.82,24.72,va,02,0207,020700,02070005,0207000506,mid-atlantic,potomac,potomac,south_fork_shenandoah,lower_north_river
020700050604,north_fork_naked_creek-naked_creek,6.12,1326.56,14717.27,22.99,va,02,0207,020700,02070005,0207000506,mid-atlantic,potomac,potomac,south_fork_shenandoah,lower_north_river
020700050605,pleasant_run-north_river,4.6,1246.21,25415.76,39.71,va,02,0207,020700,02070005,0207000506,mid-atlantic,potomac,potomac,south_fork_shenandoah,lower_north_river
020700050606,mill_creek-north_river,4.15,1227.46,16275,25.42,va,02,0207,020700,02070005,0207000506,mid-atlantic,potomac,potomac,south_fork_shenandoah,lower_north_river
020700050701,stony_run-south_river,6.72,1854.03,26918.98,42.06,va,02,0207,020700,02070005,0207000507,mid-atlantic,potomac,potomac,south_fork_shenandoah,south_river
020700050702,canada_run-south_river,5.53,1721.71,25623.8,40.03,va,02,0207,020700,02070005,0207000507,mid-atlantic,potomac,potomac,south_fork_shenandoah,south_river
020700050703,inch_branch-back_creek,12.98,2034.26,26668.31,41.66,va,02,0207,020700,02070005,0207000507,mid-atlantic,potomac,potomac,south_fork_shenandoah,south_river
020700050704,porterfield_run-south_river,7.27,1548.28,33658.19,52.59,va,02,0207,020700,02070005,0207000507,mid-atlantic,potomac,potomac,south_fork_shenandoah,south_river
020700050705,paine_run-south_river,7.88,1529.98,37351.61,58.36,va,02,0207,020700,02070005,0207000507,mid-atlantic,potomac,potomac,south_fork_shenandoah,south_river
020700050801,big_run-south_fork_shenandoah_river,12.67,1634.07,28841.05,45.06,va,02,0207,020700,02070005,0207000508,mid-atlantic,potomac,potomac,south_fork_shenandoah,naked_creek-south_fork_shenandoah_river
020700050802,keezletown-cub_run,7.04,1462.22,17183.62,26.84,va,02,0207,020700,02070005,0207000508,mid-atlantic,potomac,potomac,south_fork_shenandoah,naked_creek-south_fork_shenandoah_river
020700050803,hawksbill_creek-south_fork_shenandoah_river,11.07,1535.56,34166.67,53.38,va,02,0207,020700,02070005,0207000508,mid-atlantic,potomac,potomac,south_fork_shenandoah,naked_creek-south_fork_shenandoah_river
020700050804,boone_run-elk_run-south_fork_shenandoah_river,7.86,1420.81,34636.03,54.11,va,02,0207,020700,02070005,0207000508,mid-atlantic,potomac,potomac,south_fork_shenandoah,naked_creek-south_fork_shenandoah_river
020700050805,south_branch-naked_creek,14.16,1918.18,28098.43,43.9,va,02,0207,020700,02070005,0207000508,mid-atlantic,potomac,potomac,south_fork_shenandoah,naked_creek-south_fork_shenandoah_river
020700050901,fultz_run-south_fork_shenandoah_river,9.24,1185.57,21368.71,33.38,va,02,0207,020700,02070005,0207000509,mid-atlantic,potomac,potomac,south_fork_shenandoah,hawksbill_creek-south_fork_shenandoah_river
020700050902,pitt_spring_run-cub_run,15.58,2004.52,9846.69,15.38,va,02,0207,020700,02070005,0207000509,mid-atlantic,potomac,potomac,south_fork_shenandoah,hawksbill_creek-south_fork_shenandoah_river
020700050903,stony_run-south_fork_shenandoah_river,11.97,1337.51,15858.26,24.77,va,02,0207,020700,02070005,0207000509,mid-atlantic,potomac,potomac,south_fork_shenandoah,hawksbill_creek-south_fork_shenandoah_river
020700050904,hawksclaw_creek-south_fork_shenandoah_river,9.4,1244.68,14665.13,22.91,va,02,0207,020700,02070005,0207000509,mid-atlantic,potomac,potomac,south_fork_shenandoah,hawksbill_creek-south_fork_shenandoah_river
020700050905,mill_creek-south_fork_shenandoah_river,6.83,991.4,20774.54,32.46,va,02,0207,020700,02070005,0207000509,mid-atlantic,potomac,potomac,south_fork_shenandoah,hawksbill_creek-south_fork_shenandoah_river
020700050906,east_hawksbill_creek-hawksbill_creek,11.09,1530.95,30653.1,47.89,va,02,0207,020700,02070005,0207000509,mid-atlantic,potomac,potomac,south_fork_shenandoah,hawksbill_creek-south_fork_shenandoah_river
020700050907,pass_run-hawksbill_creek,10.37,1416.65,26453.99,41.33,va,02,0207,020700,02070005,0207000509,mid-atlantic,potomac,potomac,south_fork_shenandoah,hawksbill_creek-south_fork_shenandoah_river
020700051001,jeremys_run-south_fork_shenandoah_river,11.29,1208.83,26998.25,42.18,va,02,0207,020700,02070005,0207000510,mid-atlantic,potomac,potomac,south_fork_shenandoah,gooney_run-south_fork_shenandoah_river
020700051002,brown_hollow_run-south_fork_shenandoah_river,11.03,996.89,36976.21,57.77,va,02,0207,020700,02070005,0207000510,mid-atlantic,potomac,potomac,south_fork_shenandoah,gooney_run-south_fork_shenandoah_river
020700051003,gooney_run,12.95,1510.51,17498.23,27.34,va,02,0207,020700,02070005,0207000510,mid-atlantic,potomac,potomac,south_fork_shenandoah,gooney_run-south_fork_shenandoah_river
020700051004,punches_run-south_fork_shenandoah_river,7.55,740.9,18374.59,28.71,va,02,0207,020700,02070005,0207000510,mid-atlantic,potomac,potomac,south_fork_shenandoah,gooney_run-south_fork_shenandoah_river
020700051005,happy_creek,10.15,1161.06,14150.27,22.1,va,02,0207,020700,02070005,0207000510,mid-atlantic,potomac,potomac,south_fork_shenandoah,gooney_run-south_fork_shenandoah_river
020700060101,german_river,16.85,2397.26,19959.47,31.18,va,02,0207,020700,02070006,0207000601,mid-atlantic,potomac,potomac,north_fork_shenandoah,shoemaker_river-north_fork_shenandoah_river
020700060102,crab_run,14.4,2062.26,18360.88,28.68,"va,wv",02,0207,020700,02070006,0207000601,mid-atlantic,potomac,potomac,north_fork_shenandoah,shoemaker_river-north_fork_shenandoah_river
020700060103,capon_run-north_fork_shenandoah_river,15.37,1920.26,31125.24,48.63,"va,wv",02,0207,020700,02070006,0207000601,mid-atlantic,potomac,potomac,north_fork_shenandoah,shoemaker_river-north_fork_shenandoah_river
020700060104,little_dry_river,18.45,2156.89,20173.46,31.52,va,02,0207,020700,02070006,0207000601,mid-atlantic,potomac,potomac,north_fork_shenandoah,shoemaker_river-north_fork_shenandoah_river
020700060105,shoemaker_river,15.22,1829.98,23463.26,36.66,va,02,0207,020700,02070006,0207000601,mid-atlantic,potomac,potomac,north_fork_shenandoah,shoemaker_river-north_fork_shenandoah_river
020700060106,runion_creek-north_fork_shenandoah_river,11.39,1561.33,20359.35,31.81,va,02,0207,020700,02070006,0207000601,mid-atlantic,potomac,potomac,north_fork_shenandoah,shoemaker_river-north_fork_shenandoah_river
020700060201,dry_fork,4.84,1341.44,14010.46,21.89,va,02,0207,020700,02070006,0207000602,mid-atlantic,potomac,potomac,north_fork_shenandoah,smith_creek
020700060202,mountain_run-smith_creek,9.45,1644.64,13712.06,21.42,va,02,0207,020700,02070006,0207000602,mid-atlantic,potomac,potomac,north_fork_shenandoah,smith_creek
020700060203,war_branch-smith_creek,6.83,1314,14363.38,22.44,va,02,0207,020700,02070006,0207000602,mid-atlantic,potomac,potomac,north_fork_shenandoah,smith_creek
020700060204,gap_creek-smith_creek,8.74,1307.27,25357.53,39.62,va,02,0207,020700,02070006,0207000602,mid-atlantic,potomac,potomac,north_fork_shenandoah,smith_creek
020700060301,turley_creek-north_fork_shenandoah_river,8.51,1420.56,14800.77,23.12,va,02,0207,020700,02070006,0207000603,mid-atlantic,potomac,potomac,north_fork_shenandoah,linville_creek-north_fork_shenandoah_river
020700060302,linville_creek,5.71,1344.3,29699.17,46.4,va,02,0207,020700,02070006,0207000603,mid-atlantic,potomac,potomac,north_fork_shenandoah,linville_creek-north_fork_shenandoah_river
020700060303,long_meadow-north_fork_shenandoah_river,4.82,1144.91,34729.16,54.26,va,02,0207,020700,02070006,0207000603,mid-atlantic,potomac,potomac,north_fork_shenandoah,linville_creek-north_fork_shenandoah_river
020700060304,holmans_creek-north_fork_shenandoah_river,4.94,1150.97,15335.85,23.96,va,02,0207,020700,02070006,0207000603,mid-atlantic,potomac,potomac,north_fork_shenandoah,linville_creek-north_fork_shenandoah_river
020700060305,crooked_run-mill_creek,7.65,1277.36,29824.13,46.6,va,02,0207,020700,02070006,0207000603,mid-atlantic,potomac,potomac,north_fork_shenandoah,linville_creek-north_fork_shenandoah_river
020700060306,mt_jackson-north_fork_shenandoah_river,7.27,1164.97,17461.56,27.28,va,02,0207,020700,02070006,0207000603,mid-atlantic,potomac,potomac,north_fork_shenandoah,linville_creek-north_fork_shenandoah_river
020700060401,riles_run-stony_creek,10.93,1673.94,33215.57,51.89,va,02,0207,020700,02070006,0207000604,mid-atlantic,potomac,potomac,north_fork_shenandoah,stony_creek
020700060402,yellow_spring_run-stony_creek,14.48,1846.83,11074.48,17.3,va,02,0207,020700,02070006,0207000604,mid-atlantic,potomac,potomac,north_fork_shenandoah,stony_creek
020700060403,painter_run-stony_creek,5.38,1072.45,28382.85,44.34,va,02,0207,020700,02070006,0207000604,mid-atlantic,potomac,potomac,north_fork_shenandoah,stony_creek
020700060501,narrow_passage_creek-north_fork_shenandoah_river,7.35,1094.93,39108.9,61.1,va,02,0207,020700,02070006,0207000605,mid-atlantic,potomac,potomac,north_fork_shenandoah,narrow_passage_creek-north_fork_shenandoah_river
020700060502,toms_brook-north_fork_shenandoah_river,7.8,920.52,16237.17,25.37,va,02,0207,020700,02070006,0207000605,mid-atlantic,potomac,potomac,north_fork_shenandoah,narrow_passage_creek-north_fork_shenandoah_river
020700060503,tumbling_run-north_fork_shenandoah_river,7.5,822.62,23110.62,36.11,va,02,0207,020700,02070006,0207000605,mid-atlantic,potomac,potomac,north_fork_shenandoah,narrow_passage_creek-north_fork_shenandoah_river
020700060601,paddy_run-cedar_creek,12.34,1713.78,26312.63,41.11,va,02,0207,020700,02070006,0207000606,mid-atlantic,potomac,potomac,north_fork_shenandoah,cedar_creek
020700060602,duck_run-cedar_creek,10.66,1214.31,18433.72,28.8,va,02,0207,020700,02070006,0207000606,mid-atlantic,potomac,potomac,north_fork_shenandoah,cedar_creek
020700060603,fall_run,9.66,1227.95,11192.99,17.48,va,02,0207,020700,02070006,0207000606,mid-atlantic,potomac,potomac,north_fork_shenandoah,cedar_creek
020700060604,froman_run-cedar_creek,6.72,904.84,14274.21,22.3,va,02,0207,020700,02070006,0207000606,mid-atlantic,potomac,potomac,north_fork_shenandoah,cedar_creek
020700060605,meadow_brook-cedar_creek,5.4,794.39,30564.5,47.75,va,02,0207,020700,02070006,0207000606,mid-atlantic,potomac,potomac,north_fork_shenandoah,cedar_creek
020700060701,upper_passage_creek,12.44,1572.52,32295.51,50.46,va,02,0207,020700,02070006,0207000607,mid-atlantic,potomac,potomac,north_fork_shenandoah,passage_creek-north_fork_shenandoah_river
020700060702,lower_passage_creek,11.9,1157.82,23944.34,37.41,va,02,0207,020700,02070006,0207000607,mid-atlantic,potomac,potomac,north_fork_shenandoah,passage_creek-north_fork_shenandoah_river
020700060703,molly_booth_run-north_fork_shenandoah_river,7.18,653.46,11921.91,18.62,va,02,0207,020700,02070006,0207000607,mid-atlantic,potomac,potomac,north_fork_shenandoah,passage_creek-north_fork_shenandoah_river
020700070101,crooked_run,4.37,666.59,30263.71,47.28,va,02,0207,020700,02070007,0207000701,mid-atlantic,potomac,potomac,shenandoah,crooked_run-shenandoah_river
020700070102,manassas_run-shenandoah_river,7.39,824.94,22102.02,34.53,va,02,0207,020700,02070007,0207000701,mid-atlantic,potomac,potomac,shenandoah,crooked_run-shenandoah_river
020700070103,borden_marsh_run-shenandoah_river,6.65,772.88,23757.07,37.12,va,02,0207,020700,02070007,0207000701,mid-atlantic,potomac,potomac,shenandoah,crooked_run-shenandoah_river
020700070104,long_branch-shenandoah_river,7.33,752.3,15467.76,24.16,va,02,0207,020700,02070007,0207000701,mid-atlantic,potomac,potomac,shenandoah,crooked_run-shenandoah_river
020700070105,spout_run,2.26,596.97,13725.75,21.44,va,02,0207,020700,02070007,0207000701,mid-atlantic,potomac,potomac,shenandoah,crooked_run-shenandoah_river
020700070201,chapel_run-shenandoah_river,5.91,710.64,17126.13,26.75,va,02,0207,020700,02070007,0207000702,mid-atlantic,potomac,potomac,shenandoah,long_marsh_run-shenandoah_river
